HHID,value,area_km2_buffer_1,area_km2_buffer_5,area_km2_buffer_10,area_km2_buffer_15,area_km2_buffer_20,year
60130011,18,.0037083610347403,.1292028005062584,.4992135574138452,1.247757608506065,2.62893060006125,2018
60130011,19,.0585931972267035,.3734816948956433,4.045336130835355,6.638149828887163,8.045032085644927,2019
60130012,14,.0126065621566727,.1976419204170158,.7585051165356375,1.924278672978722,3.245974845890974,2014
60130012,15,.0044494128558323,.03223731123701,.2261688728920519,.9255637393236589,1.502390354568756,2015
60130012,16,.0148315444507696,.0919572331874471,.4821359190214821,1.876010802318384,2.778960209410275,2016
60130012,17,.0417390255969404,.6528437530373805,3.572210382698293,9.612232691785223,14.31983274914975,2017
60130012,18,.0249369173588225,.2033020416798223,.9253121420724768,2.210484662328182,3.824054155674821,2018
60130012,19,.0372997479492106,.2216097967112726,.6293752770069928,1.468547226760146,7.479938704386557,2019
60130013,14,.0024317919475031,.2265178025149449,.8778476291039791,1.690599365019209,3.464807741262022,2014
60130013,15,.0012425030185791,.0801164908140342,.4462301249284905,.7086633458539998,1.069915478622319,2015
60130013,16,.0037087812991574,.1691347003465042,.7464117696498824,1.331671074397318,2.480711211124877,2016
60130013,17,.0022252604259198,.204151544485677,1.732316651342084,4.228209270935913,8.467807428793998,2017
60130013,18,.0022252623704846,.1409424294385954,.5324749106026807,1.323809435415496,2.669190556619638,2018
60130013,19,.0192858871993098,.3110736559644738,2.794103603835054,6.009658492291081,7.9537631169772,2019
60130014,14,0,.035822557945145,.508207625023458,1.460066083676503,3.402136475601855,2014
60130014,15,0,.0318868550389715,.1676126931126818,.5202881853812654,1.084653373809418,2015
60130014,16,0,.063772534387924,.4199985858746068,1.113036273595473,1.954306478703979,2016
60130014,17,0,.180799074335064,1.291521545905967,4.082078436807738,8.950594041814199,2017
60130014,18,0,.0185397154734728,.3856793649754405,1.097994958751018,2.57073189343835,2018
60130014,19,.0057412035386988,3.028219130221469,5.775929461959489,6.558409594714173,8.034475285221927,2019
60130015,14,.0022250103880976,.1135711134382737,.7002599576985331,1.632827913842329,3.450344843308392,2014
60130015,15,0,.0304100214343236,.2818600133076137,.6847638709987012,1.038975747545948,2015
60130015,16,.0007417074375165,.0637880744271298,.6460081590195978,1.305540435201817,2.199012366558184,2016
60130015,17,.012608745177371,.1333938800806581,1.5616835181385,4.210031395357984,8.513819340799905,2017
60130015,18,.0037083610347403,.1278885249042405,.4992135574137863,1.241635629563416,2.628486844556046,2018
60130015,19,.0582384506740642,.3724398073500175,4.045336130836986,6.639866750005134,8.046498667055088,2019
60130016,14,0,.1673029814222605,.8454287419462277,1.814223358956979,3.123887418906807,2014
60130016,15,0,.0711925789076979,.280183654727729,.7224791213681149,1.259883478879561,2015
60130016,16,0,.1312607415261053,.7619828264712785,1.583722903932838,2.421484246917655,2016
60130016,17,.0010439872836821,.4584941205778952,2.058128886505784,6.413167360312863,12.06543601639404,2017
60130016,18,.0007415662093248,.0802724775802603,.6151978919001228,1.61021455223986,2.905277271035498,2018
60130016,19,.002966442230899,.0678879943575297,4.029502765290407,6.872972943923568,7.795562076507977,2019
60130017,14,0,0,.1030916530633686,.1557474578797385,.2246901747711337,2014
60130017,15,0,0,.0274453565757883,.0430235144854187,.0430235144854187,2015
60130017,16,0,0,.0593352652561154,.0793673495263566,.0979009696504796,2016
60130017,17,0,0,.0765477957585288,.1973072986114244,.249944524267718,2017
60130017,18,0,0,.0912359196001023,.1728239180633182,.2714699800141688,2018
60130017,19,0,0,.0489597367699082,.063051382126585,.088294047645287,2019
60130018,14,.0066743376000821,.1913352527535411,.8500737373389931,1.821656719258757,3.094953433296674,2014
60130018,15,0,.0523071978461088,.2936827616996387,.7316564442555689,1.280216824088832,2015
60130018,16,0,.1456548405895713,.7567706230539857,1.580811483128264,2.454545032756551,2016
60130018,17,0,.4984957101700377,2.112101473685402,6.607479980844081,12.28782337519309,2017
60130018,18,.0007415662093248,.1149084542372103,.6316367829200646,1.691815140787013,2.97610279122588,2018
60130018,19,.002966442230899,.0756406281697036,3.795420552395673,6.866591705133241,7.806891555222107,2019
60130019,14,.0001723645083491,.1734762576792183,.8461944706816384,1.81915367603144,3.121794371928587,2014
60130019,15,0,.0711925789077373,.280873873584259,.731671036309125,1.266911591901514,2015
60130019,16,0,.1328107646835798,.7642070901129038,1.591785803265941,2.424331704447878,2016
60130019,17,0,.4761086919140993,2.066178656780802,6.474425926486088,12.12344602617257,2017
60130019,18,.0007415662093248,.0852400466968444,.6162440676287737,1.652150614364918,2.932238854399003,2018
60130019,19,.002966442230899,.0693977891134652,3.968479870317973,6.86570264205517,7.793033485484544,2019
60130020,14,0,.0669262241011542,.5875504478396646,1.57849735186948,3.51043292860737,2014
60130020,15,.001483270799086,.0482049809262953,.2173355650262503,.6291118090360729,1.046723909212055,2015
60130020,16,0,.0628915300318381,.5799751557473939,1.258154624466282,2.135022956860726,2016
60130020,17,0,.1355685267916671,1.230179466875719,4.281369348777195,8.93635673209244,2017
60130020,18,.0051913883784669,.0326337321663791,.3821722511500024,1.206322602701293,2.634027217186759,2018
60130020,19,.0037081711535561,1.578126845958332,5.153153866611026,6.66315957760666,8.147282358073998,2019
60130021,14,0,.0768309654236125,.6124614529851981,1.617111129828728,3.505542005535672,2014
60130021,15,.001483270799086,.049688578593645,.223450827343835,.6336868248366178,1.049501662902415,2015
60130021,16,0,.062323839289929,.585794871764412,1.267864701642883,2.142951708494133,2016
60130021,17,0,.133498907634078,1.228033628178967,4.33370034846542,8.916294779749707,2017
60130021,18,.0051913883784669,.0326337321663988,.3983515454155832,1.244425305425774,2.644997918344817,2018
60130021,19,.0037081711535561,1.444734039763589,5.075645089603959,6.665137990162463,8.148628131600809,2019
60130022,14,.0118663241147602,.2436643182940614,.8709599263266257,2.013000944015022,3.133308418522755,2014
60130022,15,0,.0682303506348193,.2751081424471979,.8537128822657739,1.186446021652817,2015
60130022,16,.0037081584874875,.1498222643855776,.7984055327745484,1.767939285706993,2.362372891348835,2016
60130022,17,.0014833282526853,.3305159405316499,1.637681439548227,6.575113609670396,11.77401487960469,2017
60130022,18,.003708168231457,.0719437815287928,.5449931708597767,1.798473520676737,2.861059275892463,2018
60130022,19,0,.0882594710945798,3.504246951057639,6.824512287293283,7.923616735862742,2019
60140001,14,.0007413797247195,.0992242761694672,.4869839569160308,1.229978571748726,2.697085020118449,2014
60140001,15,0,.0341067414169915,.2595334863089661,.4157927384732515,.7407709266007253,2015
60140001,16,.0044480993884532,.0822948454590715,.275997704732448,.6387115507874698,1.216760351130962,2016
60140001,17,.0014826997961511,.4011906820395693,1.570134157786582,2.592425738800785,3.920922572030975,2017
60140001,18,0,.0118620002906593,.2576320153289945,.4586951870734801,1.067704578128966,2018
60140001,19,.0029653966578764,.0229823327480107,.2151015581911837,.913764076076123,1.269607121381745,2019
60140002,14,0,.2290845139038413,.4778064437257673,.6768773780806892,1.3853432363438,2014
60140002,15,0,.093528150624585,.2926057903113607,.5235945079311838,.8634191390515941,2015
60140002,16,0,.0526613024392283,.3483852229886059,.5297278780530068,.7250435395669871,2016
60140002,17,.0029653174162829,.1109049906497491,1.073674572824421,2.29626458883319,4.258321652705831,2017
60140002,18,0,.0140849033892272,.0874685846100465,.2976045289091355,.759483365997481,2018
60140002,19,0,.0904375999419117,.2270425940180799,.534932749283643,.7152809548304963,2019
60140003,14,0,.1533520110186245,.4443826000275926,.7010958650383635,1.377431596221282,2014
60140003,15,0,.1000688704193929,.2906720101044286,.5664741797314251,.805107944075186,2015
60140003,16,.0014825706203988,.0833521472332747,.337995611315571,.5445393095844,.7301975939399327,2016
60140003,17,.0022238309629178,.3287669062024269,1.04088250189669,2.369908938318626,3.993725826283741,2017
60140003,18,0,.0207547643495978,.0933956133410655,.3012097370547476,.7280757287919116,2018
60140003,19,0,.0778312219991028,.3048100503135468,.5562796706183015,.7611335599036783,2019
60140004,14,.0007415028037806,.0860274989793703,.7612298533111063,1.694198629048525,3.261534776716509,2014
60140004,15,.0022245620803459,.0274380295470228,.3959237922907543,.8239213992351895,1.615971953981783,2015
60140004,16,0,.0420318554335396,.5199316190315068,1.474590567316989,2.79229484041843,2016
60140004,17,.0182140597666083,.4487664641006534,4.081256979428656,9.352719747146864,14.93696819559949,2017
60140004,18,0,.0684906735321255,1.122745780985575,2.533466216616959,4.410883000197769,2018
60140004,19,0,.1400522545302201,.6941124731716605,1.391890702714565,3.361059332470243,2019
60140005,14,0,.2401521722757143,.417248137115848,.7688000107248576,1.228731401947671,2014
60140005,15,.006670331448547,.1230415700837116,.1793777713902147,.4550312332387926,.769945637886622,2015
60140005,16,.0120223547387505,.1416660129927435,.2895135303775673,.4565610698847392,.6849075797227608,2016
60140005,17,.1752034481501854,.3320244856861516,.7103239955307589,1.880739907201168,3.497402813731915,2017
60140005,18,.0074112573040397,.0415008536205,.1659784872316245,.3038307002455592,.5859632218879584,2018
60140005,19,.002964458954196,.1288016482867517,.3118535502584635,.5276426432800486,.6946098616748169,2019
60140006,14,0,.1891855490747488,.4376543342457178,.6977091410016751,1.376700249657897,2014
60140006,15,0,.1000688704191959,.2937043305662939,.5582784282336711,.8102246521688916,2015
